ID	X	Y	Length	GC	Coverage	ORFs	SSUs	Reads	Classified	Organism	CONCOCT	MaxBin	MetaBAT	Phylum	Class	Order	Family	Genus	Virulence	Resistance	Plasmid	Virus
8509	-13.930772	-25.523666	2083	54.1	6.096	3	0	88	97.727	Blautia sp. CAG:37	C9	A21		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8510	-10.257761	15.419033	2082	37.99	12.226	2	0	182	98.901	Clostridiales	C11			Firmicutes	Clostridia	Clostridiales						
8511	-23.409456	14.038176	3378	37.63	13.311	4	0	335	95.224	Blautia obeum	C9	A25	B27	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8512	-10.097474	12.57465	2082	38.04	8.244	3	0	127	71.654	Lachnospiraceae	C11	A30										
8513	6.591052	33.033135	3756	27.8	9.879	6	0	269	17.844	Prevotella sp. CAG:891	C18	A27	B29									
8514	10.084928	37.119811	3957	28.13	10.829	4	0	322	65.217	Terrisporobacter	C18		B29							RF0024		
8515	-29.964885	-11.601422	2080	43.27	9.939	3	0	143	100.0	Clostridiales	C9			Firmicutes	Clostridia	Clostridiales						
8516	7.123947	0.973668	2080	42.45	8.342	1	0	123	0.0		C1	A34										
8517	17.087009	-4.36343	2079	38.38	16.508	3	0	247	22.267	Bacteria	C23	A24										
8518	-13.969076	-0.284366	2079	42.47	15.113	2	0	238	100.0	Blautia obeum	C9			Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8519	-16.959932	-17.951793	2079	46.8	7.308	1	0	115	100.0	Blautia sp. CAG:37	C9	A33		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8520	6.141061	31.271605	2079	26.89	10.446	3	0	157	0.0		C24	A27										
8521	-29.63228	-9.227823	2079	42.14	9.229	2	0	143	41.259	Clostridiales	C9											
8522	29.443071	-16.833198	2079	66.19	33.298	4	0	492	91.26	Actinomyces	C10	A12		Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces				
8523	-1.559754	14.511363	2079	34.63	63.395	2	0	905	100.0	Eubacterium	C8			Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
8524	-12.10602	11.547204	2079	40.21	7.276	1	0	108	100.0	Lachnospiraceae	C11	A30		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
8525	28.716908	4.387296	2078	43.21	19.98	2	0	286	100.0	Streptococcus parasanguinis	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8526	24.72861	6.718895	2078	40.18	20.659	2	0	291	100.0	Streptococcus parasanguinis	C15			Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8527	-6.673891	-38.605298	2078	55.53	20.405	1	0	299	100.0	Escherichia coli	C20	A13		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
8528	-18.685865	11.438158	2078	41.05	18.211	2	0	269	100.0	Clostridiales	C9	A20		Firmicutes	Clostridia	Clostridiales						
8529	22.043008	13.769337	2078	41.34	14.545	3	0	220	100.0	Streptococcus	C15	A28		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8530	-14.272783	12.419069	2077	40.44	14.737	1	0	206	100.0	Lachnospiraceae	C11	A30		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
8531	15.312012	-32.083554	2077	60.18	8.662	2	0	130	100.0	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia			130624	
8532	-21.184516	1.255813	2077	41.02	11.948	3	0	180	100.0	Clostridiales	C9	A20		Firmicutes	Clostridia	Clostridiales						
8533	5.649049	14.915784	2077	32.5	9.535	2	0	149	94.631	Granulicatella adiacens	C8	A25		Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella				
8534	1.936534	-20.413217	2076	55.39	9.765	5	0	152	90.132	Clostridium sp. ATCC BAA-442	C25	A21		Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium				
8535	-26.253285	-14.918731	2076	45.28	11.587	1	0	167	32.934	Eubacterium sp. CAG:76	C9	A33										
8536	3.258927	-16.847185	2076	52.41	121.361	3	0	1754	100.0	Clostridiales	C21	A7		Firmicutes	Clostridia	Clostridiales						
8537	-12.285835	20.853595	2076	36.42	9.498	1	0	146	100.0	Eubacterium sp. CAG:146	C9	A25		Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
8538	-11.594418	-8.902008	2076	43.64	87.02	3	0	1261	100.0	Firmicutes	C30			Firmicutes								
8539	20.689933	-15.201086	2076	53.28	8.921	2	0	137	100.0	Bifidobacterium catenulatum	C17	A21		Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium				
8540	17.015556	-30.979087	2627	60.53	12.537	2	0	230	99.13	Rothia mucilaginosa	C17	A29	B26	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
8541	-6.451371	-3.01164	2076	42.0	8.511	1	0	137	0.0		C9	A20										
8542	-16.239748	-1.277198	2076	41.18	9.364	3	0	144	0.0		C9	A20										
8543	6.109958	18.992826	2075	33.11	36.86	3	0	523	2.486	Firmicutes	C8	A10										
8544	-19.753883	-11.502531	2075	42.41	10.274	2	0	151	100.0	Clostridiales	C9			Firmicutes	Clostridia	Clostridiales						
8545	-22.781309	-9.643725	2075	43.04	205.999	2	0	2946	99.898	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8546	11.908174	29.8354	2074	30.62	6.021	4	0	93	100.0	Clostridium sp. CAG:221	C24	A26		Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium				
8547	31.162835	-22.67227	2074	67.65	6.136	3	0	92	100.0	Eggerthella	C10	A23		Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella				
8548	16.671238	-3.540126	2074	40.69	8.008	2	0	114	3.509	Candidatus Saccharibacteria oral taxon TM7x	C23											
8549	22.609019	6.791965	2074	41.76	7.996	2	0	124	100.0	Streptococcus australis	C15	A31		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8550	-12.286188	-7.159109	2073	42.5	218.015	2	0	3163	100.0	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8551	14.794005	15.190858	2892	35.13	9.821	3	0	216	99.074	Streptococcus	C12	A25	B32	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8552	-3.705427	-7.149381	2073	41.34	23.762	4	0	380	33.158	Blautia	C26	A16							VFG000232			
8553	30.58404	9.953603	2073	44.72	15.943	3	0	234	99.145	Streptococcus	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8554	8.577765	30.684482	2073	30.2	39.799	2	0	597	22.446	Peptostreptococcaceae	C24											
8555	-4.886119	9.284505	2072	36.78	64.057	2	0	925	100.0	Clostridiales	C30	A6		Firmicutes	Clostridia	Clostridiales						
8556	-5.046369	-27.6605	2072	50.68	36.278	3	0	523	100.0	Escherichia coli	C20	A9		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
8557	-5.007807	15.369628	2072	33.45	12.767	3	0	183	42.077	Streptococcus parasanguinis	C12	A25										
8558	-1.879382	30.777324	2072	27.17	11.543	2	0	170	0.0		C24	A19										
8559	-31.404114	-8.243589	2072	42.28	10.497	2	0	151	31.788	Clostridiales	C9											
8560	2.151359	16.105883	2072	32.63	10.627	4	0	165	68.485	Firmicutes bacterium CAG:41	C29	A25										
8561	25.545654	-6.208709	2072	49.81	12.897	2	0	187	0.0		C23	A32										
8562	-26.8193	-11.609184	2071	44.42	9.279	1	0	135	44.444	Clostridiales	C9											
8563	-21.893569	-14.059701	2071	44.47	10.559	1	0	158	100.0	Clostridiales	C9			Firmicutes	Clostridia	Clostridiales						
8564	-0.439505	-1.406468	2070	41.3	6.873	1	0	101	1.98	[Eubacterium] hallii	C9											
8565	16.421633	-32.992867	2070	62.27	6.808	2	0	103	100.0	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
8566	-20.842613	-4.771501	2070	43.43	177.529	2	0	2537	100.0	Ruminococcus	C30	A3		Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
8567	-13.886669	-6.149252	2070	44.88	6.543	1	0	97	0.0		C9	A33										
8568	19.351886	8.562143	2070	42.71	10.294	2	0	150	100.0	Streptococcus	C15			Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8569	-21.537801	12.165705	2070	36.76	9.873	1	0	141	89.362	Dorea	C8	A25		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
8570	-21.044939	11.784578	2069	37.7	11.333	1	0	175	0.0		C9	A25										
8571	10.681702	30.734116	2069	28.23	14.103	2	0	198	0.0		C18											
8572	-29.338073	-11.322235	2069	44.85	12.028	3	0	171	19.883	Clostridiales	C9											
8573	21.828564	9.519586	2069	42.24	11.16	2	0	168	100.0	Streptococcus salivarius	C15			Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus			132167	
8574	23.969261	9.102799	2069	41.71	17.903	2	0	270	100.0	Streptococcus	C15			Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8575	-6.38551	-3.894658	2069	42.24	265.628	2	0	3799	99.947	Clostridiales	C30	A2		Firmicutes	Clostridia	Clostridiales						
8576	-20.884196	5.596203	2069	41.66	11.128	1	0	163	100.0	Dorea	C9			Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
8577	-11.502247	16.863612	2069	38.67	6.932	3	0	109	86.239	Clostridiales	C11	A30		Firmicutes								
8578	-10.324824	3.049553	2068	39.46	8.035	1	0	116	100.0	Dorea formicigenerans	C9	A20		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
8579	8.21826	9.402375	2068	36.27	7.34	2	0	112	46.429	Solobacterium moorei	C12	A25										
8580	-16.626501	-3.21225	2068	41.25	202.063	2	0	2884	100.0	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8581	24.907557	12.716886	2068	40.96	7.09	2	0	105	7.619	Granulicatella adiacens	C12	A28										
8582	7.453491	3.439053	2068	40.67	6.574	4	0	92	0.0		C1	A34										
8583	33.215947	-23.916222	2067	66.96	10.128	2	0	145	95.172	Adlercreutzia equolifaciens	C10	A23		Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia				
8584	-16.31467	0.762496	2067	41.51	11.704	2	0	185	90.811	Ruminococcus obeum CAG:39	C9			Firmicutes	Clostridia	Clostridiales						
8585	-19.782336	30.23535	2067	35.12	10.542	1	0	153	100.0	Firmicutes bacterium CAG:41	C29	A24		Firmicutes								
8586	-14.191942	13.678736	2067	38.36	8.421	1	0	123	100.0	Lachnospiraceae	C11	A30		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
8587	-17.949766	-22.742798	2066	50.63	11.215	3	0	160	100.0	Blautia sp. CAG:37	C9	A21		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8588	11.354026	34.328572	2664	28.12	10.477	2	0	200	9.0	Peptostreptococcaceae	C18		B29									
8589	9.09432	34.065019	2066	28.17	11.849	2	0	168	9.524	Clostridiales	C24											
8590	1.829203	17.807414	2065	32.69	8.534	1	0	120	0.0		C8	A25										
8591	33.530882	7.467836	2065	44.5	23.0	2	0	334	100.0	Streptococcus parasanguinis	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8592	-20.985733	-1.266019	2064	42.88	56.54	1	0	834	99.88	Lachnospiraceae	C30	A7		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
8593	-24.731266	-13.599113	2626	44.17	10.276	3	0	200	21.0	Blautia	C26		B24									
8594	-13.571121	15.126401	3924	39.0	8.062	4	0	238	100.0	Clostridiales	C11	A30	B28	Firmicutes	Clostridia	Clostridiales						
8595	8.349452	3.718286	2064	40.12	6.114	1	0	85	0.0		C1	A34										
8596	34.034873	3.970637	2064	46.95	7.224	2	0	114	91.228	Streptococcus	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		RF0165		
8597	31.495645	2.175158	2064	46.71	8.414	1	0	122	96.721	Streptococcus	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8598	14.471375	-26.035155	2063	55.02	15.608	1	0	228	99.123	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
8599	-26.17762	1.186925	2063	37.91	11.631	1	0	170	100.0	Clostridiales	C9	A20		Firmicutes	Clostridia	Clostridiales						
8600	17.583606	-4.133787	2688	39.81	8.231	4	0	174	5.172	Bacteria	C23											
8601	-21.43118	32.601001	2063	39.65	10.286	1	0	148	100.0	Firmicutes bacterium CAG:41	C29	A24		Firmicutes								
8602	15.796052	16.058033	2754	34.46	8.713	5	0	178	100.0	Streptococcus	C15	A25	B32	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8603	-20.40835	26.277156	2063	34.71	8.179	3	0	125	100.0	Firmicutes bacterium CAG:41	C29	A25		Firmicutes								
8604	19.449184	8.150677	2062	42.0	11.534	3	0	165	100.0	Streptococcus	C15	A31		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8605	-6.236958	-38.426777	2062	55.77	26.262	1	0	381	100.0	Escherichia coli	C20	A13		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
8606	25.014227	-5.712379	2783	47.0	11.377	3	0	225	0.0		C23	A32	B30									
8607	-28.310404	0.553954	2061	42.99	11.863	1	0	176	76.705	Clostridiales	C9			Firmicutes	Clostridia	Clostridiales						
8608	7.140695	31.666241	2061	26.88	9.034	4	0	133	0.0		C18											
8609	21.999109	9.308658	2060	44.81	12.931	2	0	186	100.0	Streptococcus salivarius	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8610	-26.631582	-9.069847	2060	42.96	11.868	3	0	172	31.395	Blautia	C9	A33										
8611	6.222072	33.025767	2060	26.31	9.626	3	0	141	0.0		C24	A27										
8612	10.333696	10.874	2059	37.88	10.486	2	0	159	96.226	Solobacterium moorei	C12	A31		Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium				
8613	23.205348	5.952069	2059	40.89	9.229	1	0	137	78.832	Streptococcus	C15	A31		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8614	28.87236	-16.033642	2059	65.71	21.614	1	0	319	99.06	Atopobium sp. ICM58	C10	A12		Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium			112088	
8615	-23.259106	-0.112081	2059	41.43	9.209	1	0	131	9.924	Blautia obeum	C9	A20										
8616	12.330657	-24.268209	2059	51.19	10.814	1	0	155	89.677	Rothia mucilaginosa	C17	A21		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
8617	0.193239	28.971712	2058	26.24	4.916	2	0	69	100.0	bacterium LF-3	C24	A27										
8618	-4.041738	13.689826	2058	36.88	17.068	3	0	253	49.407	Coprococcus comes	C9	A25										
8619	7.186673	-9.493696	2058	44.41	6.239	3	0	87	100.0	Prevotella sp. CAG:891	C33	A16		Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella				
8620	-21.18622	8.582466	2058	40.09	11.287	1	0	162	0.0		C9											
8621	3.861982	-22.49693	2058	53.74	28.943	2	0	419	0.0		C25	A13										
8622	2.177755	-7.206422	2057	41.23	367.007	0	0	5211	99.942	Clostridiales	C21	A2		Firmicutes	Clostridia	Clostridiales						
8623	-1.0444	20.988984	2057	30.43	20.995	5	0	301	72.425	Clostridiales	C8	A19										
8624	2.409992	31.813256	2057	28.0	6.569	3	0	103	0.0		C24	A19										
8625	9.801082	20.336844	2057	34.18	8.381	3	0	136	98.529	Catenibacterium sp. CAG:290	C24	A25		Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium				
8626	15.351869	-32.473742	2057	61.93	10.133	2	0	153	99.346	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
8627	9.707661	28.080136	2057	32.09	10.749	1	0	159	5.66	Clostridiales	C24	A26										
8628	7.199772	30.070458	2056	29.96	9.342	3	0	147	17.687	Clostridium sp. JCC	C24											
8629	24.600725	-18.9279	2056	62.65	9.11	3	0	140	100.0	Actinobacteria	C10			Actinobacteria								
8630	7.018865	-9.466579	2055	44.38	10.378	1	0	158	0.0		C33	A16										
8631	16.583211	11.001334	2055	38.54	10.863	1	0	168	100.0	Streptococcus salivarius	C12	A31		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8632	16.158245	12.833803	2055	37.86	12.381	3	1	177	100.0	Streptococcus salivarius	C15	A31		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8633	-0.07965	-19.915434	3351	49.6	8.688	7	0	204	0.0		C25	A21										
8634	7.487358	27.957808	2054	28.29	12.468	5	0	178	0.0		C24											
8635	17.811877	-28.221656	2054	59.93	7.203	2	0	113	96.46	Rothia mucilaginosa	C17	A29		Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
8636	-24.775275	-13.562619	2054	44.64	7.883	2	0	111	0.0		C9	A33										
8637	-2.925221	12.472082	2054	37.05	9.755	2	0	139	13.669	[Ruminococcus] gnavus	C8	A25										
8638	6.708465	9.975063	2054	37.44	6.777	3	0	97	5.155	Solobacterium moorei	C12											
8639	22.019465	14.45477	2053	40.33	8.36	1	0	120	100.0	Streptococcus	C12	A28		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8640	29.851099	8.413705	2053	42.72	8.523	1	0	119	97.479	Streptococcus	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8641	23.537327	15.160237	2053	38.19	6.532	1	0	93	100.0	Streptococcus parasanguinis	C12	A31		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8642	17.339154	-4.872728	2053	38.58	9.81	4	0	139	0.0		C23	A25									124813	
8643	-22.273456	2.268071	2052	44.69	8.949	1	0	137	65.693	Dorea formicigenerans	C9	A33										
8644	19.220421	12.22198	2052	40.16	10.945	2	0	163	100.0	Streptococcus	C15	A31		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8645	25.073943	13.565229	2052	39.81	11.488	2	0	176	49.432	Streptococcus	C15	A28										
8646	-22.278763	-1.623217	2052	42.01	16.899	1	0	243	98.765	Blautia	C9	A20		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8647	-24.654399	-7.090898	2051	46.03	6.973	3	0	104	0.0		C9	A33										
8648	-1.560773	29.871943	2051	29.84	10.569	2	0	157	28.025	bacterium LF-3	C3	A19										
8649	-17.249115	-3.436544	2051	42.47	237.744	3	0	3388	99.41	Ruminococcus	C30	A3		Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
8650	-10.688934	13.623663	2051	37.01	7.895	2	0	113	100.0	Lachnospiraceae	C11	A25		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
8651	-10.884198	-2.487418	2050	41.85	8.425	2	0	130	0.0		C9	A20										
8652	10.241835	1.47958	2050	42.63	6.045	1	0	85	0.0		C1	A34										
8653	21.542511	14.991806	2050	38.83	9.858	1	0	141	100.0	Streptococcus	C12	A28		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8654	-14.269794	22.118565	2050	39.32	6.24	2	0	91	97.802	Eubacterium sp. CAG:146	C9	A30		Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium		RF0144		
8655	8.53326	14.250642	2050	35.76	10.158	0	0	152	0.0		C12	A25										
8656	-16.759441	28.852029	2050	34.44	9.613	2	0	136	100.0	Firmicutes bacterium CAG:41	C29	A25		Firmicutes								
8657	-9.47688	-36.435484	2049	57.93	34.152	3	0	487	100.0	Escherichia coli	C25	A13		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
8658	12.794409	-25.04884	2048	52.64	8.139	1	0	121	95.041	Rothia mucilaginosa	C17			Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia				
8659	26.024227	14.376214	2048	42.04	11.417	1	0	175	100.0	Streptococcus	C12	A28		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8660	8.864049	31.653935	2048	28.47	7.745	2	0	119	100.0	Clostridium sp. JCC	C24	A26		Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium				
8661	22.19501	9.492602	2048	44.09	13.225	3	0	187	100.0	Streptococcus	C15			Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8662	10.500236	29.006791	2048	28.76	7.425	2	0	112	100.0	Streptococcus sp. SR4	C24			Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8663	-15.824092	18.716439	2048	34.81	9.92	1	0	143	100.0	Lachnospiraceae	C11	A25		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
8664	8.677454	8.373444	2047	40.11	6.207	1	0	91	72.527	Solobacterium moorei	C12	A34										
8665	-16.613183	-17.483042	2047	44.41	7.829	3	0	110	5.455	Blautia sp. CAG:237	C9	A33										
8666	-10.263689	-2.08048	2047	42.11	9.464	2	0	135	45.185	Ruminococcus obeum CAG:39	C9	A20										
8667	-11.004645	8.38218	2047	42.84	6.365	1	0	92	100.0	Clostridiales	C11			Firmicutes	Clostridia	Clostridiales						
8668	31.15547	2.204152	2046	43.94	8.188	2	0	117	91.453	Streptococcus australis	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	VFG001365			
8669	-21.287014	-8.536231	2046	43.65	8.1	3	0	119	45.378	Clostridiales	C26											
8670	35.275873	1.390913	2046	48.14	16.354	1	0	237	100.0	Streptococcus parasanguinis	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8671	-8.045447	7.88797	2046	37.73	12.314	3	0	178	96.629	Blautia	C9	A25		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8672	-21.722733	-16.58946	2045	46.26	106.379	1	0	1504	100.0	Ruminococcus sp. 5_1_39BFAA	C30	A7		Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus			146308	
8673	12.100818	28.869847	2045	31.59	17.775	1	0	249	9.237	Intestinibacter bartlettii	C18	A26										
8674	-11.980607	2.83029	2044	38.85	149.613	2	0	2134	94.47	Ruminococcus	C30	A3		Firmicutes	Clostridia	Clostridiales						
8675	-4.847553	-37.265366	2044	54.6	32.508	1	0	466	100.0	Escherichia coli	C20			Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
8676	32.698558	2.60407	2044	45.16	9.493	1	0	138	94.928	Streptococcus	C15	A18		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus				
8677	-12.044919	12.101527	2044	39.58	10.11	1	0	150	100.0	Lachnospiraceae	C11	A30		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
8678	-2.225827	14.087379	2043	34.31	9.828	2	0	144	100.0	Lachnospiraceae	C8	A25		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
8679	8.690613	8.714686	3583	40.33	8.553	5	0	226	89.381	Solobacterium moorei	C12			Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium				
8680	-12.281033	3.608423	2043	38.77	26.108	2	0	373	78.284	[Eubacterium] hallii	C8			Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
8681	-12.485644	17.553879	2043	36.17	12.737	2	0	182	100.0	Clostridiales	C11	A25		Firmicutes	Clostridia	Clostridiales					126814	
8682	-4.848637	-15.909464	2042	43.19	8.762	4	0	132	97.727	Blautia sp. CAG:37	C9			Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8683	-28.851618	-13.494432	2042	44.32	14.15	2	0	213	0.0		C9	A33										
8684	8.608661	30.315985	2042	31.24	9.53	1	0	139	37.41	Peptostreptococcaceae	C24	A26										
8685	20.011171	-20.136797	2042	57.88	9.215	2	0	139	97.122	Actinobacteria	C17	A29		Actinobacteria								
8686	-2.394344	-28.450488	2041	44.24	9.231	1	0	133	100.0	Escherichia coli	C33	A16		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
8687	14.347147	-10.922561	2041	48.65	29.156	2	1	457	92.341	Clostridiales	C16	A9		Firmicutes	Clostridia	Clostridiales						
8688	2.328709	14.59261	2040	35.29	28.746	3	0	426	100.0	Eubacterium	C8	A10		Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
8689	4.078137	32.427961	2040	23.48	12.338	2	0	172	0.0		C24	A27										
8690	-22.266177	32.860323	3185	40.33	11.371	2	0	248	100.0	Firmicutes bacterium CAG:41	C29	A24	B25	Firmicutes								
8691	-16.619898	1.817633	2040	40.2	387.174	2	0	5466	99.982	Ruminococcus sp. 5_1_39BFAA	C30	A2		Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus			122044	
8692	10.534813	0.30728	2040	44.31	6.744	2	0	93	1.075	Mogibacterium sp. CM50	C1	A34										
8693	-11.403792	1.983144	2040	40.93	15.479	1	0	230	93.043	Lachnospiraceae	C9	A30		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae					
8694	-8.625672	-34.649712	2039	53.21	34.783	2	0	504	100.0	Escherichia coli	C20	A9		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
8695	-4.26434	-35.103888	2039	51.54	30.817	2	0	442	100.0	Escherichia coli	C20	A9		Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia				
8696	-37.664819	-6.649447	2039	42.91	7.772	3	0	122	100.0	Dorea	C9	A22		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea				
8697	-16.831017	0.967076	2038	40.38	143.135	2	0	2030	100.0	Clostridiales	C30	A3		Firmicutes	Clostridia	Clostridiales						
8698	-6.924488	19.465497	2038	37.0	6.079	1	0	88	0.0		C9	A25										
8699	-16.977929	-9.271203	2037	43.94	9.522	2	0	144	0.0		C9	A22										
8700	-21.433324	-23.660892	2037	45.75	284.316	2	0	3992	100.0	Ruminococcus	C30	A2		Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus				
8701	-25.026815	-9.238661	2037	40.75	304.907	2	0	4280	99.953	Clostridiales	C30	A2		Firmicutes	Clostridia	Clostridiales						
8702	-15.768988	-20.089417	2037	45.51	9.108	2	0	131	98.473	Blautia sp. CAG:37	C9	A33		Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia				
8703	-1.429003	22.447213	2036	30.06	5.398	3	0	79	0.0		C24											
8704	3.345855	29.70319	2035	27.08	13.141	2	0	195	0.0		C24	A27										
8705	-2.27257	17.645664	2035	40.88	76.02	2	0	1079	99.351	Clostridiales	C8			Firmicutes	Clostridia	Clostridiales						
8706	-23.116192	-17.936668	2035	44.77	15.038	2	0	213	4.225	Ruminococcus obeum CAG:39	C26											
8707	-4.05734	10.237076	2035	37.4	31.633	1	0	448	99.554	Eubacterium	C8			Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium				
